X,Age,AnnualIncome,CreditScore,Experience,LoanAmount,LoanDuration,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
13028,32,38231,614,9,38230,36,1,257,0.164653673736371,8,2,0.364582835147047,0,0,21,29,1450,4196,21114,13636,3185.91666666667,0.692359383007607,6,7478,0.21623,0.237028690180002,1493.91416912158,0.549579399687661,0,51
13029,43,38576,497,23,12398,36,2,364,0.251865414655181,3,0,0.238414811278578,0,0,20,13,9707,1953,38041,41444,3214.66666666667,0.7228981853864,4,9044.53556666667,0.248898,0.234051473828501,482.545067496941,0.263338366081587,0,56
13030,46,85350,649,22,27237,36,1,163,0.449224385768279,5,1,0.352318484816101,0,0,32,29,4907,1201,47868,31200,7112.5,0.80504992342287,7,16668,0.187737,0.1501896,944.432461962137,0.155702279361988,1,40.8
13031,33,16985,468,8,43458,72,3,662,0.244020011235997,4,2,0.194588730231067,0,0,22,22,1064,649,24708,2459,1415.41666666667,0.924434726492958,7,22249,0.324458,0.301986322388787,1312.9676210126,1.39532596126884,0,52
13032,41,86266,604,19,15228,72,2,210,0.539629779061773,4,0,0.0382256565167718,0,0,29,22,1570,2384,95948,6873,7188.83333333333,0.644143429712854,4,89075,0.228228,0.240649218442083,401.505341326561,0.0850632241661689,1,36
13033,54,25788,622,34,26229,48,1,204,0.64092898652086,1,0,0.280708319004977,0,0,25,3,2298,794,22763,54133,2149,0.806923306629312,5,1080,0.210229,0.220202444494468,826.66121518949706,0.47960037933434,0,59
13034,64,44300,621,40,21908,12,0,157,0.158297437261442,2,1,0.07697871939722,1,0,34,6,942,1428,42110,8538,3691.66666666667,0.947017757325025,3,33572,0.176408,0.209608535616867,2039.52497419588,0.594995478337483,0,61
13035,50,108114,614,29,27743,60,2,472,0.0767541272643562,4,0,0.142924986633197,0,0,21,16,7445,1128,46822,30662,9009.5,0.877602462573125,4,16160,0.225743,0.194659712472877,726.80056119332,0.133059610543684,1,36
13036,62,42655,630,39,31049,60,2,696,0.385311244564531,3,0,0.374466557406813,0,0,28,13,3050,760,34555,41900,3554.58333333333,0.943729207515219,2,4521,0.221049,0.207745885896069,836.047562443327,0.431006230203257,0,52
13037,32,44760,550,6,40488,36,2,224,0.467418683318029,1,1,0.0844518745815273,0,0,20,7,3793,4656,18263,26099,3730,0.895118944169146,1,8621,0.250488,0.255113338800256,1620.76553644121,0.494575210842147,0,56
13038,48,95473,565,29,23178,48,5,494,0.216639218546285,1,0,0.261477356472086,0,0,33,13,803,799,267755,22295,7956.08333333333,0.697593507929763,6,245460,0.235678,0.239214356415603,754.63900327303,0.156941418403909,1,37.6
13039,56,23690,647,32,23569,36,5,600,0.284944432356029,0,0,0.270896705089119,0,0,23,8,4085,774,62860,24907,1974.16666666667,0.630051268702087,2,37953,0.185069,0.150421874466057,817.514132240563,0.718031641489521,0,55
13040,29,61805,618,7,22175,60,1,680,0.048785388361504,3,0,0.12796599997564,0,0,22,8,7602,333,154661,5377,5150.41666666667,0.989875037495531,4,149284,0.218175,0.225136044398099,618.942423109985,0.252201425084052,0,46
13041,34,46971,426,12.1154207889468,16161,48,2,381,0.571959378466981,7,3,0.372814205429148,0,0,34,3,1055,2349,6191,10919,3914.25,0.989684197833832,4,5373,0.298161,0.3577932,637.447313896265,0.2601896439666,0,59
13042,60,30285,689,36,52346,72,2,1541,0.366123775311634,4,0,0.131933557058049,1,0,38,5,2356,1191,39813,288048,2523.75,0.690810716800969,1,5655,0.222846,0.228381504967611,1341.42006744273,1.1421179068619,0,59
13043,28,20355,582,7,60984,36,1,408,0.104642669117877,2,1,0.067076944555093,0,0,27,24,12464,1162,15066,10693,1696.25,0.7782396592656,5,4373,0.254984,0.261070230595828,2460.56128867179,1.69111940378588,0,51
13044,23,101242,496,3,12642,60,0,434,0.367614399509861,2,1,0.132466949923711,0,0,20,10,1087,587,76954,56299,8436.83333333333,0.885162245909245,1,20655,0.269642,0.291738579430124,402.619858217103,0.099162781243014,0,52
13045,58,27878,542,39,20196,108,4,378,0.196206001585844,2,0,0.0150745355739973,0,0,27,27,2792,1562,82768,6634,2323.16666666667,0.840999439185262,5,76134,0.294196,0.334244003314962,593.047431205556,0.417984402556377,0,49
13046,54,41181,626,29,8889,72,0,665,0.487393873601548,3,0,0.159666948750005,0,0,28,26,3308,1092,18648,10828,3431.75,0.943526587682655,7,7820,0.210889,0.217580813555752,222.071498372284,0.258489545675613,0,49
13047,45,15000,523,23,21687,36,3,425,0.347188005674029,4,0,0.454098685655691,0,0,33,13,1214,1362,49749,15747,1250,0.95612607017716,4,34002,0.245187,0.213378936314407,820.826435845787,0.99666114867663,0,58
13048,39,26559,599,15,21703,60,2,514,0.163023614676602,5,1,0.31615311501099,0,0,19,26,13432,2813,24986,18080,2213.25,0.630081194840958,1,6906,0.227203,0.22968081159249,611.419856721523,0.508491971861074,0,55
13049,34,73948,570,12,40055,72,2,522,0.101612242055298,1,0,0.0213762972192592,0,0,28,9,19814,1004,20818,11542,6162.33333333333,0.802512603600988,3,9276,0.270055,0.308724286815497,1227.63886984495,0.283924736816944,0,53
13050,43,73802,607,23,22227,48,2,448,0.230279633063205,2,0,0.401817106527829,0,0,27,15,10308,2215,50411,50843,6150.16666666667,0.850161648234204,4,6935,0.213727,0.210905377347429,689.357350359718,0.184931142845947,0,53
13051,58,81162,621,34,6229,72,1,182,0.452040293017694,1,0,0.0347492231227524,0,0,18,22,11516,1594,149085,3921,6763.5,0.809345179711277,4,145164,0.210729,0.202017014928737,149.931324976917,0.0490768573929056,1,34.4
13052,42,70758,575,19,18221,60,2,440,0.270656951035759,3,0,0.429891854097604,0,0,22,23,3974,1322,23559,17329,3161.41666666667,0.838316513074677,5,6230,0.23572100000000001,0.238999075794613,523.123046356943,0.304649196201157,0,56
13053,66,24950,516,44,12074,36,3,477,0.482182204047652,4,1,0.159389601516957,1,1,22,3,6155,517,155525,40174,2079.16666666667,0.974018544964266,3,115351,0.239074,0.201940710915196,449.907927049957,0.445807419823627,0,73
13054,29,51812,568,6,18391,48,2,796,0.27772547188669,2,1,0.605374667452275,0,0,19,26,1246,1845,87514,28687,4317.66666666667,0.708691838618429,4,58827,0.229391,0.263777313512073,624.009688637585,0.328883584182255,0,56
13055,39,38395,549,18,14193,48,4,1666,0.346662397467372,3,0,0.253198591084601,0,0,25,23,2892,1137,36254,11164,3199.58333333333,0.965688938210923,4,25090,0.234693,0.219302706896988,446.628649841391,0.660282427349829,0,53
13056,35,19326,580,10,20702,12,0,405,0.086456233371441,6,0,0.188936069974323,0,0,25,1,1608,237,147981,118644,1610.5,0.932106395320759,8,29337,0.195702,0.186003303551142,1903.87889778765,1.4336410417806,0,55
13057,26,40136,559,1,16676,60,1,599,0.151056642114611,1,1,0.372732137867732,0,0,22,19,1533,295,42806,29544,3344.66666666667,0.824296121518711,3,13262,0.242176,0.250882988215211,490.326301989999,0.325690542751644,0,54
13058,38,111721,528,14,30366,36,3,290,0.214988363257337,3,1,0.166059307420733,0,0,22,21,6154,249,48455,3237,9310.08333333333,0.837892448245545,5,45218,0.251366,0.2010928,1130.20089480355,0.152544380534033,1,39.2
13059,45,114951,624,23,10864,12,1,481,0.511296526833052,0,1,0.085060624542937,1,0,22,22,19186,1167,300355,3547,9579.25,0.878444095971007,9,298764.572233333,0.163864,0.155681189575534,983.481078318051,0.152880557279333,1,44.8
13060,46,90961,476,23,58072,36,0,462,0.359508466026262,4,1,0.289492419581439,0,0,28,25,2253,602,25299,46842,7580.08333333333,0.905357355791156,6,6383,0.305072,0.270474024474486,2372.27895618126,0.373911318852861,0,51
13061,66,69822,561,40,35361,12,0,393,0.117091624075502,5,0,0.419877765005509,0,0,22,3,14463,2208,58111,15022,5818.5,0.736023500291105,5,43089,0.219861,0.232669299972243,3331.18978091688,0.640060115307534,0,61
13062,45,33242,560,22.1386148779365,29207,48,0,252,0.682221057861722,2,2,0.440640066029001,0,0,31,15,9012,169,120299,12996,2770.16666666667,0.793179074548481,1,107303,0.244207,0.230294311491238,936.598352377177,0.42907106156447,0,55
13063,53,73956,458,27,8651,60,2,418,0.197543636073536,2,1,0.324762698081787,0,0,23,10,8668,4101,12769,30207,6163,0.703709583837357,6,6221,0.284651,0.240612095394591,249.179123267306,0.108255577359615,1,42.4
13064,40,52130,527,19,56591,72,1,214,0.128584191137787,6,1,0.373734420523656,0,0,27,5,6562,907,14389,13032,4344.16666666667,0.817673769720068,2,1357,0.308091,0.314167934026271,1754.51349355248,0.453139495926142,0,55
13065,60,44132,608,39,16329,24,0,283,0.216288625425424,2,1,0.149705412763048,0,0,28,22,1082,3384,20002,17049,3677.66666666667,0.872516443173954,9,2953,0.187329,0.185170605092407,819.296011315102,0.299727003892441,0,48
13066,68,92963,551,45,15516,72,3,115,0.386005867399313,2,0,0.197181215699513,0,0,26,9,2236,1148,43952,6953,7746.91666666667,0.813296630391423,5,36999,0.255016,0.243326399354878,411.625928772592,0.067978778065156,1,42.4
13067,46,86576,664,23,36613,12,3,197,0.436708457111538,3,1,0.406299468704355,0,0,29,26,710,3024,9827,31914,7214.66666666667,0.718482384995507,6,10661,0.169613,0.186423028307921,3367.88161266534,0.494115913786547,0,50
13068,28,31405,531,6,10339,48,1,323,0.226382269496139,0,1,0.172047959620432,0,0,25,13,2308,899,98418,9597,2617.08333333333,0.667804893023549,10,88821,0.239839,0.250277785242527,342.97175308282,0.254470977137202,0,49
13069,33,26968,456,11,12342,48,0,281,0.450004442893502,2,1,0.111099597937376,0,0,19,29,3410,2054,274018,66085,2247.33333333333,0.682851905308545,6,207933,0.279342,0.26568486699034,420.096041939637,0.311967980691028,1,39.2
13070,43,19344,538,18,9022,72,4,364,0.241068547508432,6,0,0.426456729623207,0,0,29,13,2471,1413,142599,9556,1612,0.865145468768268,4,133043,0.255022,0.246667177430378,241.185401660666,0.375425187134408,0,54
13071,45,53465,521,23,13373,60,3,531,0.57735855079865706,3,0,0.201353711465015,0,0,19,21,4187,691,14151,53995,4455.41666666667,0.817978895735039,5,6050,0.257873,0.222048163558727,370.906705402572,0.202429261476309,0,56
13072,48,108372,668,28,26555,36,0,176,0.471518402809014,2,0,0.224840469574225,0,0,30,15,946,3903,76175,14379,9031,0.886337387251529,4,61796,0.177555,0.15135548830079,922.301465457428,0.121614601423699,1,37.6
13073,45,37801,585,25,17103,36,5,530,0.259694015902471,2,3,0.235682257303284,0,0,24,27,1202,2201,71784,33331,3150.08333333333,0.937114517939787,5,38453,0.209603,0.185561998797082,623.0969102159,0.366052827242422,0,53
13074,40,21988,463,17,25666,48,0,323,0.278514358498504,3,1,0.23069620245685,0,0,19,2,4200,837,22605,24122,1832.33333333333,0.741705359043393,8,10718,0.289166,0.24915840085984,849.806545496954,0.640061785790588,0,58
13075,32,54285,551,3,54048,84,0,818,0.190780207809415,6,1,0.505693319638654,0,0,18,18,8129,13455,46741,32717,4523.75,0.938540787515947,3,14024,0.303548,0.247315610108734,1358.78065337149,0.481189423237688,0,57
13076,44,146292,650,23,16033,36,1,337,0.48564910695925,2,1,0.0953547402183795,0,0,18,4,729,688,29959,6852,12191,0.901147770598923,5,23107,0.176033,0.189277171531465,587.12019228673,0.0758034773428537,1,36.8
13077,62,152732,648,36.4142545208099,35245,48,1,742,0.123907018041694,2,1,0.242939131435862,0,0,17,22,3347,2650,124897,78423,12727.6666666667,0.595361161330788,5,46474,0.206245,0.206412986548501,1084.59747070182,0.143513930600148,1,36.8
13078,52,138747,554,25,19231,60,3,325,0.19488646941123,3,4,0.101291434355058,0,0,24,16,7266,79,36659,16656,11562.25,0.767392477331864,3,20003,0.247231,0.226862565776415,538.670037147223,0.0746974020754804,1,37.6
13079,46,48422,597,24,47532,96,0,520,0.300924752060872,3,0,0.337663477802628,0,0,17,15,932,1098,90275,81148,4035.16666666667,0.928007818104484,7,9127,0.284032,0.235820861129065,1104.63118012101,0.402618110806082,0,55
13080,52,30805,629,29,21481,48,1,420,0.0848011587750805,7,1,0.112975578767055,0,0,31,4,3547,242,444541,67675,2567.08333333333,0.763797360124879,5,376866,0.201981,0.182919549719655,634.286214236411,0.410694191554518,1,35.2
13081,35,65145,594,9,27969,24,0,259,0.514733437443089,4,0,0.244871710550122,0,0,22,2,2744,944,37533,36078,5428.75,0.957433450236089,4,1455,0.205969,0.177333340239381,1392.72614761955,0.304255334583385,0,57
13082,33,35956,590,12,32040,48,0,375,0.329114444382702,3,1,0.117484228380609,0,0,25,9,3298,1634,8214,9878,2996.33333333333,0.91149358208859,4,2281,0.23204,0.200107582130182,975.172469595424,0.45060823326135,0,52
13083,31,36408,467,9,12155,96,4,338,0.467029297853559,2,0,0.56114013340203,0,0,32,25,875,1385,51211,2074,3034,0.787972736545849,4,49137,0.313655,0.254785495910047,297.687037881534,0.20952110675067,0,60
13084,38,150592,616,16,20725,60,2,527,0.205822762841796,2,0,0.100776406507249,0,0,25,2,2130,1193,25266,28834,12549.3333333333,0.650665880574487,6,10646,0.217725,0.203230031278286,552.817152469801,0.0860457781929824,1,39.2
13085,34,104783,551,15,17530,36,2,340,0.230452693949045,3,1,0.214302551803067,0,0,26,11,1033,2097,54064,38604,8731.91666666667,0.624026011647037,5,15460,0.22703,0.219776382959846,669.275867374715,0.115584688437023,1,40.8
13086,54,75523,581,28,28938,60,1,368,0.380088635629005,4,0,0.381177767868141,0,0,20,20,7841,1211,241393,11021,6293.58333333333,0.733489494389932,3,230372,0.243438,0.239580677070249,831.783218968462,0.190635947030991,0,50
13087,34,43959,595,13,15822,60,0,544,0.18094570977812,7,1,0.411943756400459,0,0,21,24,14351,2836,99802,9662,3663.25,0.744337802662357,7,90140,0.223322,0.212412234996761,430.188009950289,0.265935442557917,0,54
13088,30,55695,484,9,17354,48,4,287,0.0902611895241037,1,1,0.417547530790857,0,0,23,25,5194,8790,13984,28181,4641.25,0.724274277449668,1,4335,0.270354,0.264326047920094,589.361727068058,0.18882019435886,0,55
13089,63,24086,650,41,21122,24,0,455,0.45173402332828,2,1,0.226237053995011,0,0,26,4,3843,280,15161,6332,2007.16666666667,0.631118398069979,4,8829,0.171122,0.17088908376078,1045.22206208067,0.747432730422986,0,55
13090,34,90223,601,10,31257,96,2,427,0.0986056486806494,2,0,0.11929715267477,0,0,17,28,2779,2558,17804,4984,7518.58333333333,0.857687406015209,6,12820,0.265757,0.318253034429959,902.070815512082,0.176771441718242,0,45
13091,41,125879,539,18,28583,48,3,537,0.381554953610867,4,2,0.267908819058698,1,1,25,27,497,969,48930,80542,10489.9166666667,0.631904281267947,4,6180,0.254083,0.264005070696876,970.193424511633,0.143680209519774,0,68
13092,45,33734,615,24,46668,60,4,264,0.529309870788028,4,0,0.344472693247866,0,0,21,23,2209,621,142031,50507,2811.16666666667,0.961355506011516,6,91524,0.244168,0.277124577944967,1444.96172579352,0.607919034491086,0,51
13093,26,31811,592,3,36912,60,1,239,0.30746519050897,2,0,0.184874675982676,0,0,19,13,1288,19260,65816,47281,2650.91666666667,0.8530934592585,7,18535,0.245912,0.22138720508353,1022.38273479522,0.475828889929351,0,51
13094,54,99952,598,30,22595,12,1,148,0.120041629125701,2,2,0.55072843740223,0,0,24,12,4043,901,4944,18342,8329.33333333333,0.814531292407005,6,8040,0.188595,0.180220083316036,2071.7461084713,0.266497451793417,1,44.8
13095,47,35584,571,25,79046,96,2,654,0.341964979872719,3,2,0.414628968325027,0,0,18,9,951,3923,112890,25770,2965.33333333333,0.80457201026829706,2,87120,0.328546,0.351558877225477,2470.24905778562,1.0535911840554,0,56
13096,58,122011,659,36,7832,36,0,260,0.113013030565803,3,0,0.595779081114983,0,1,17,15,1004,1571,44588,20651,10167.5833333333,0.735025366814822,6,23937,0.163332,0.166380037188946,277.823190758598,0.0528958724139887,1,44
13097,31,23567,536,6,25069,72,0,868,0.54504651956052,2,2,0.502035989166058,0,0,23,2,1006,726,24003,10911,1963.91666666667,0.773246084732809,2,13092,0.272069,0.272979268540584,711.061607783248,0.80403697090843,0,65
13098,41,41350,595,19,14534,48,2,484,0.354546306467734,2,0,0.406523802171178,0,0,39,25,3984,1011,72182,13034,3445.83333333333,0.950894625558962,6,59148,0.212034,0.209898601998192,449.976148350472,0.271045073281878,0,55
13099,40,71252,628,14,16599,72,1,241,0.0357386412577164,1,0,0.313740332776485,0,0,22,29,5317,185,51267,49510,5937.66666666667,0.896180999738964,2,1757,0.217599,0.220112250484684,417.179193167922,0.110848121007341,1,40
13100,43,36511,548,22,31464,36,1,325,0.172505549846015,5,1,0.0251286676307905,0,0,20,29,4655,2589,303309,3289,3042.58333333333,0.648249715196993,8,300020,0.242464,0.257117188276655,1262.87722787102,0.521884548066396,0,44
13101,22,27857,478,1,9824,48,1,283,0.344917992370922,2,1,0.485966579004122,0,0,24,7,6223,350,101677,123187,2321.41666666667,0.756603378806419,4,2030,0.265824,0.234879870534914,317.506018217275,0.25868084210817,0,59
13102,41,34201,548,20,53703,84,0,314,0.703455797310623,6,0,0.51709186785478,0,0,24,16,16070,1255,120972,19168,2850.08333333333,0.941493691411429,3,101804,0.304703,0.303600354405906,1548.55225978979,0.65350800027711,0,57
13103,22,70863,621,0,7039,72,3,743,0.360490292936859,3,0,0.566954226407517,0,0,24,13,3916,416,17152,85801,5905.25,0.803853836916179,4,3607,0.211539,0.213348126907696,174.094249870815,0.155301511345128,0,55
13104,44,80602,576,21,61309,36,4,312,0.507430107196715,7,1,0.348533170056966,0,0,28,13,2171,103,28229,63711,6716.83333333333,0.774102410175926,4,4424,0.258309,0.263397513655592,2481.28709852089,0.415863690507067,0,54
13105,18,42146,521,0,10707,36,2,278,0.185846056751873,1,2,0.519833279279328,0,0,21,19,4018,407,32274,8993,3512.16666666667,0.858460209706911,6,23281,0.235207,0.240550374025809,420.375622712204,0.198844670254507,0,61
13106,18,25542,528,0,8583,36,5,394,0.215281593414046,1,3,0.441904271368239,0,0,28,8,224,1557,29693,14191,2128.5,0.936070532294794,6,15502,0.229583,0.22738275375989,331.075854718417,0.340651094535314,0,59
13107,49,112068,508,25,14689,48,2,803,0.498853936932342,5,1,0.165305309016146,0,0,23,13,1854,2408,66590,32575,9339,0.815755662584,6,34015,0.255689,0.232229304439938,472.599999002562,0.13658849973258,1,40
13108,33,56613,599,13,28162,60,0,493,0.398941623837739,3,0,0.271411038331385,0,0,18,15,4517,1448,294832,21953,4717.75,0.844747502328938,6,272879,0.233662,0.265887016172467,853.026321527,0.285311074458587,0,46
13109,28,88382,602,7,34380,36,0,630,0.112766886177571,2,1,0.567097923935701,0,0,22,16,2353,1746,90181,49322,7365.16666666667,0.823426706666768,5,40859,0.21838,0.229136756423219,1329.29387913953,0.266021662212603,0,53
13110,55,29760,640,31,14118,36,0,430,0.733244115600223,3,0,0.47452914929244,0,0,25,18,5006,379,109139,15101,2480,0.785241445342249,9,94184.3112333333,0.179118,0.170963758117534,504.022633400754,0.376622029597078,0,58
13111,43,80895,580,23,21120,96,2,517,0.052906864521606,4,0,0.334836527206785,0,0,28,7,3200,2661,53231,33637,6741.25,0.770331365545233,5,19594,0.26612,0.251635238108215,512.819449972613,0.152763871681456,0,53
13112,50,30847,619,28,22868,120,0,303,0.0627848989110944,2,2,0.214335866450579,0,1,13,28,917,1751,418847,10202,2570.58333333333,0.876251208036034,4,408645,0.268368,0.289780669077392,585.652047502033,0.345700540409907,0,49
13113,38,43264,643,13,43162,60,3,491,0.173579208097449,3,2,0.0610860620099732,0,0,28,6,3042,1913,4955,13379,3605.33333333333,0.546147854158796,6,5153,0.226662,0.220378691898623,1193.01699615588,0.467090512987023,0,52
13114,72,89689,596,46,18590,36,2,509,0.378275018368458,5,1,0.0428958479642521,0,0,23,25,1889,695,71249,11400,7474.08333333333,0.95886981422089,4,59849,0.20559,0.191602749899935,682.942784561683,0.159476785500342,1,40
13115,32,15000,528,9,30535,60,0,460,0.224389751967512,2,3,0.208810035205899,0,0,20,17,1189,1529,91212,29910,1250,0.953684767286406,6,58113.6803333333,0.271535,0.298840248976833,985.736854713227,1.15658948377058,0,52
13116,60,79881,666,38,25141,12,1,392,0.355431643049066,2,3,0.435357132552394,0,1,26,24,3351,1771,291319,2443,6656.75,0.993357243340699,7,288876,0.157141,0.1257128,2240.47189056539,0.395459028890283,1,42.4
